﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025032410,   1010.5,   1014.0,     23.5,     12.8,       51,      0.9,    140.0,      2.4,    190.0,      0.0,      0.0,      1.0,     2.42,     None,     4.84,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032411,   1010.0,   1013.5,     26.6,     12.7,       42,      0.8,    360.0,      3.7,     10.0,      0.0,      0.0,      1.0,     2.94,     None,     6.92,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032412,   1009.0,   1012.5,     28.2,     11.8,       36,      1.3,    340.0,      4.6,    340.0,      0.0,      0.0,      1.0,     3.18,     None,     8.24,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032413,   1008.5,   1012.0,     28.1,     14.4,       43,      3.3,    350.0,      6.0,    350.0,      0.0,      0.0,      1.0,     3.22,     None,     8.32,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032414,   1007.5,   1011.0,     29.6,      7.5,       25,      2.3,    290.0,      6.0,    340.0,      0.0,      0.0,      1.0,     3.02,     None,     7.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032415,   1006.8,   1010.3,     28.2,     15.5,       46,      3.0,    360.0,      6.4,    300.0,      0.0,      0.0,      1.0,     2.51,     None,     4.89,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032416,   1006.7,   1010.2,     26.7,     16.4,       53,      3.5,    360.0,      7.4,    360.0,      0.0,      0.0,      1.0,     1.75,     None,     2.53,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032417,   1007.0,   1010.5,     25.6,     16.8,       58,      3.1,    360.0,      6.8,    350.0,      0.0,      0.0,      1.0,     0.95,     None,     0.89,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032418,   1007.3,   1010.8,     25.0,     14.5,       52,      1.3,     80.0,      4.5,    340.0,      0.0,      0.0,      0.5,     0.23,     None,     0.16,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032419,   1007.7,   1011.2,     24.2,     15.2,       57,      1.6,    100.0,      3.4,     90.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032420,   1008.0,   1011.5,     23.6,     15.7,       61,      1.1,    120.0,      2.7,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032421,   1008.4,   1011.9,     22.8,     15.4,       63,      1.2,    170.0,      3.9,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032422,   1008.2,   1011.7,     22.2,     15.3,       65,      1.8,    190.0,      3.6,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032423,   1008.1,   1011.7,     21.3,     14.9,       67,      1.2,    170.0,      3.6,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032424,   1008.1,   1011.7,     20.8,     14.9,       69,      1.1,    180.0,      2.1,    200.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032501,   1007.8,   1011.4,     20.2,     14.6,       70,      1.4,    150.0,      2.5,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032502,   1007.6,   1011.2,     19.7,     13.9,       69,      1.0,    150.0,      3.8,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032503,   1007.1,   1010.7,     19.3,     13.9,       71,      1.2,    170.0,      3.3,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032504,   1007.0,   1010.6,     18.6,     14.1,       75,      1.1,    150.0,      3.3,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032505,   1007.1,   1010.7,     18.6,     13.9,       74,      2.0,    180.0,      3.6,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032506,   1007.2,   1010.8,     18.2,     14.1,       77,      1.0,    160.0,      3.1,    170.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032507,   1007.3,   1010.9,     18.5,     13.6,       73,      1.7,    180.0,      3.8,    180.0,      0.0,      0.0,      0.5,     0.24,     None,     0.18,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032508,   1007.4,   1011.0,     20.4,     14.8,       70,      1.4,    180.0,      4.8,    180.0,      0.0,      0.0,      1.0,     0.93,     None,     1.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032509,   1007.2,   1010.7,     22.7,     15.8,       65,      0.3,     40.0,      2.8,    200.0,      0.0,      0.0,      1.0,     1.75,     None,     2.82,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032510,   1006.9,   1010.4,     24.8,     16.3,       59,      0.9,    150.0,      2.7,    170.0,      0.0,      0.0,      1.0,     2.48,     None,     5.35,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032511,   1006.1,   1009.6,     27.6,     16.6,       51,      1.1,    220.0,      3.1,    280.0,      0.0,      0.0,      1.0,     3.00,     None,     7.63,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032512,   1005.3,   1008.8,     28.6,     15.9,       46,      1.4,    280.0,      4.4,    320.0,      0.0,      0.0,      1.0,     3.20,     None,     8.91,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032513,   1004.4,   1007.8,     29.5,     17.7,       49,      1.7,    340.0,      5.9,    350.0,      0.0,      0.0,      1.0,     3.20,     None,     8.64,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032514,   1003.5,   1006.9,     29.1,     18.3,       52,      2.6,    350.0,      5.4,    350.0,      0.0,      0.0,      1.0,     3.04,     None,     7.61,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032515,   1003.0,   1006.4,     29.7,     17.9,       49,      1.0,     20.0,      5.5,    350.0,      0.0,      0.0,      1.0,     2.46,     None,     5.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032516,   1003.1,   1006.5,     28.7,     18.5,       54,      2.9,    360.0,      4.8,    340.0,      0.0,      0.0,      1.0,     1.68,     None,     2.55,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032517,   1003.2,   1006.7,     27.5,     18.0,       56,      2.1,    360.0,      5.4,     20.0,      0.0,      0.0,      1.0,     0.91,     None,     0.92,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032518,   1003.4,   1006.9,     26.0,     17.1,       58,      1.8,     70.0,      4.0,    120.0,      0.0,      0.0,      0.5,     0.22,     None,     0.16,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032519,   1004.0,   1007.5,     25.6,     17.3,       60,      1.3,    110.0,      3.6,    120.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032520,   1004.6,   1008.1,     25.1,     17.3,       62,      1.5,     40.0,      2.9,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032521,   1005.4,   1008.9,     24.3,     17.1,       64,      1.6,    180.0,      2.7,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032522,   1005.5,   1009.0,     23.3,     14.9,       59,      2.7,    170.0,      4.0,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032523,   1005.4,   1008.9,     22.4,     14.3,       60,      1.6,    150.0,      4.3,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032524,   1005.3,   1008.8,     22.0,     14.2,       61,      0.7,    190.0,      3.1,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032601,   1005.2,   1008.7,     21.3,     14.7,       66,      1.9,    150.0,      3.1,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032602,   1004.8,   1008.3,     20.8,     13.8,       64,      1.0,    170.0,      3.4,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032603,   1004.3,   1007.9,     20.3,     13.5,       65,      1.7,    170.0,      3.7,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032604,   1004.3,   1007.9,     19.9,     13.4,       66,      1.5,    160.0,      3.4,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032605,   1004.8,   1008.4,     19.5,     13.5,       68,      1.6,    170.0,      3.9,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032606,   1005.2,   1008.8,     19.4,     13.6,       69,      1.6,    180.0,      3.9,    170.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032607,   1005.3,   1008.9,     20.0,     13.7,       67,      1.3,    170.0,      3.4,    170.0,      0.0,      0.0,      0.5,     0.31,     None,     0.19,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032608,   1005.6,   1009.1,     21.4,     13.6,       61,      1.3,    190.0,      3.3,    200.0,      0.0,      0.0,      0.5,     0.78,     None,     0.95,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032609,   1005.6,   1009.1,     23.5,     15.1,       59,      1.3,    120.0,      3.6,    200.0,      0.0,      0.0,      1.0,     1.54,     None,     2.70,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032610,   1005.5,   1009.0,     26.5,     15.9,       52,      0.4,    130.0,      2.3,    130.0,      0.0,      0.0,      1.0,     2.46,     None,     5.38,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032611,   1005.0,   1008.5,     28.5,     16.8,       49,      1.1,    300.0,      4.2,    340.0,      0.0,      0.0,      1.0,     2.97,     None,     7.72,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032612,   1003.9,   1007.3,     29.7,     16.9,       46,      0.7,    300.0,      3.3,    300.0,      0.0,      0.0,      1.0,     3.22,     None,     8.92,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032613,   1002.6,   1006.0,     30.7,     18.5,       48,      1.5,    300.0,      5.3,    350.0,      0.0,      0.0,      1.0,     3.21,     None,     8.53,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032614,   1001.7,   1005.1,     30.9,     18.6,       48,      2.4,     90.0,      5.4,     90.0,      0.0,      0.0,      1.0,     2.93,     None,     7.09,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032615,   1001.2,   1004.6,     29.9,     18.7,       51,      2.7,    100.0,      6.2,     90.0,      0.0,      0.0,      1.0,     2.38,     None,     4.83,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032616,   1001.3,   1004.7,     28.9,     21.4,       64,      3.1,     10.0,      6.0,     80.0,      0.0,      0.0,      1.0,     1.68,     None,     2.49,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032617,   1001.6,   1005.1,     27.7,     21.5,       69,      1.8,     10.0,      6.1,    350.0,      0.0,      0.0,      1.0,     0.85,     None,     0.89,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032618,   1002.1,   1005.6,     26.0,     21.2,       75,      1.9,    360.0,      4.8,     40.0,      0.0,      0.0,      0.3,     0.20,     None,     0.16,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032619,   1002.3,   1005.8,     25.5,     19.9,       71,      2.2,    100.0,      4.8,     60.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032620,   1003.1,   1006.6,     25.2,     20.0,       73,      0.7,    140.0,      2.8,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032621,   1003.5,   1007.0,     25.1,     20.2,       74,      1.6,    130.0,      2.9,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032622,   1003.5,   1007.0,     24.6,     20.1,       76,      1.1,    140.0,      2.7,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032623,   1003.7,   1007.2,     24.1,     20.0,       78,      0.8,    220.0,      1.7,    210.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032624,   1003.7,   1007.2,     23.6,     20.2,       81,      0.7,    170.0,      2.7,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032701,   1003.4,   1006.9,     23.6,     20.2,       81,      1.4,    150.0,      2.3,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032702,   1003.1,   1006.6,     23.4,     19.8,       80,      1.3,    180.0,      2.5,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032703,   1002.6,   1006.1,     22.9,     19.1,       79,      1.5,    190.0,      3.9,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032704,   1002.8,   1006.3,     22.5,     18.7,       79,      1.0,    170.0,      3.8,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032705,   1003.0,   1006.5,     22.2,     18.8,       81,      1.8,    180.0,      4.5,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032706,   1003.3,   1006.8,     22.1,     18.5,       80,      1.9,    180.0,      3.3,    170.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032707,   1003.5,   1007.0,     22.4,     18.4,       78,      1.4,    150.0,      3.5,    180.0,      0.0,      0.0,      0.0,     0.24,     None,     0.17,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032708,   1003.7,   1007.2,     23.8,     19.5,       77,      0.6,    120.0,      3.5,    200.0,      0.0,      0.0,      0.6,     0.83,     None,     1.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032709,   1003.6,   1007.1,     25.8,     20.6,       73,      0.4,    270.0,      2.1,     90.0,      0.0,      0.0,      0.6,     1.41,     None,     2.86,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032710,   1003.4,   1006.9,     28.0,     20.1,       62,      0.5,    360.0,      2.9,    320.0,      0.0,      0.0,      0.6,     2.06,     None,     5.42,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032711,   1002.6,   1006.0,     30.0,     19.4,       53,      0.5,    140.0,      3.1,    270.0,      0.0,      0.0,      0.8,     3.05,     None,     8.67,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032712,   1001.7,   1005.1,     32.2,     19.1,       46,      2.0,    230.0,      4.2,    240.0,      0.0,      0.0,      0.8,     3.31,     None,    10.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032713,   1000.5,   1003.9,     33.4,     19.9,       45,      0.7,    300.0,      3.6,    300.0,      0.0,      0.0,      1.0,     3.16,     None,     9.58,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032714,    999.9,   1003.3,     32.2,     22.9,       58,      2.1,    350.0,      8.0,    350.0,      0.0,      0.0,      1.0,     3.08,     None,     8.11,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032715,    999.7,   1003.1,     31.7,     23.0,       60,      2.0,    360.0,      6.9,    350.0,      0.0,      0.0,      1.0,     2.53,     None,     5.72,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032716,    999.9,   1003.3,     30.2,     22.9,       65,      1.6,    330.0,      6.3,    340.0,      0.0,      0.0,      1.0,     1.78,     None,     2.92,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032717,   1000.4,   1003.8,     28.9,     22.4,       68,      2.0,    340.0,      8.1,    350.0,      0.0,      0.0,      1.0,     1.03,     None,     0.97,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032718,   1000.9,   1004.4,     27.7,     21.7,       70,      3.2,    350.0,      7.4,    360.0,      0.0,      0.0,      0.1,     0.12,     None,     0.11,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032719,   1001.5,   1005.0,     27.3,     21.6,       71,      1.7,    330.0,      5.4,    350.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032720,   1002.5,   1006.0,     27.8,     20.9,       66,      2.2,    320.0,      5.5,    340.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032721,   1003.4,   1006.9,     27.5,     20.6,       66,      1.5,    310.0,      6.0,    340.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032722,   1004.1,   1007.6,     27.0,     20.1,       66,      1.6,    310.0,      4.9,    320.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032723,   1004.4,   1007.9,     26.6,     20.0,       67,      1.3,    310.0,      4.4,    320.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032724,   1004.7,   1008.2,     26.4,     19.8,       67,      1.4,    310.0,      5.5,    280.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032801,   1004.8,   1008.3,     26.1,     20.0,       69,      0.6,    290.0,      5.4,    290.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032802,   1005.7,   1009.2,     25.7,     20.1,       71,      1.5,    340.0,      5.3,    300.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032803,   1006.2,   1009.7,     25.0,     21.3,       80,      2.9,    340.0,      6.9,    340.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032804,   1006.7,   1010.2,     24.0,     20.3,       80,      3.4,    340.0,     10.5,    330.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032805,   1007.9,   1011.4,     22.4,     18.6,       79,      2.9,    340.0,      7.2,    340.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032806,   1009.9,   1013.5,     19.7,     16.2,       80,      3.0,    110.0,      7.9,     80.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032807,   1010.3,   1013.9,     18.5,     14.8,       79,      3.9,    110.0,     11.1,     90.0,     -9.8,      0.1,      0.0,     0.02,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032808,   1011.6,   1015.2,     18.0,     14.1,       78,      4.0,    100.0,     12.0,     90.0,      0.0,      0.0,      0.0,     0.08,     None,     0.14,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032809,   1012.7,   1016.3,     17.3,     14.6,       84,      3.3,    100.0,     10.9,     60.0,     -9.8,      0.3,      0.0,     0.16,     None,     0.42,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032810,   1013.2,   1016.8,     17.5,     13.8,       79,      3.5,    100.0,      9.4,    100.0,     -9.8,      0.1,      0.0,     0.24,     None,     0.77,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032811,   1013.5,   1017.1,     17.5,     13.6,       78,      3.9,    100.0,     11.0,    100.0,     -9.8,      0.1,      0.0,     0.30,     None,     1.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032812,   1012.7,   1016.3,     17.8,     13.5,       76,      3.5,    100.0,     10.8,    100.0,     -9.8,      0.1,      0.0,     0.41,     None,     1.50,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032813,   1012.0,   1015.6,     17.9,     13.6,       76,      4.3,     90.0,     13.1,    110.0,      0.0,      0.0,      0.0,     1.19,     None,     4.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032814,   1011.4,   1015.0,     17.5,     13.4,       77,      4.3,     90.0,     11.8,    100.0,      0.0,      0.0,      0.0,     0.76,     None,     2.43,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032815,   1011.1,   1014.7,     17.3,     13.4,       78,      4.1,    100.0,     12.3,     90.0,      0.0,      0.0,      0.0,     0.55,     None,     1.51,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032816,   1011.5,   1015.1,     16.9,     13.1,       78,      4.5,    100.0,     12.0,    100.0,      0.0,      0.0,      0.0,     0.39,     None,     0.87,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032817,   1012.5,   1016.1,     16.3,     12.7,       79,      4.1,    100.0,     11.6,    100.0,      0.0,      0.0,      0.0,     0.24,     None,     0.37,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032818,   1013.4,   1017.0,     16.1,     13.0,       82,      4.0,    100.0,     12.0,    110.0,      0.0,      0.0,      0.0,     0.05,     None,     0.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032819,   1013.8,   1017.4,     16.3,     13.0,       81,      3.8,    100.0,     11.7,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032820,   1015.2,   1018.8,     16.0,     12.9,       82,      4.6,    100.0,     11.9,     90.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032821,   1016.4,   1020.0,     15.8,     12.4,       80,      3.8,    100.0,     10.9,    100.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032822,   1016.4,   1020.1,     15.4,     12.2,       81,      4.3,    100.0,     12.2,    110.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032823,   1017.0,   1020.7,     15.2,     11.8,       80,      3.7,    100.0,     10.9,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032824,   1017.2,   1020.9,     15.2,     11.8,       80,      3.1,     90.0,     10.6,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032901,   1016.9,   1020.6,     14.8,     11.6,       81,      4.3,    100.0,     10.6,    100.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032902,   1017.2,   1020.9,     14.9,     11.7,       81,      2.8,     90.0,     10.6,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032903,   1016.7,   1020.4,     14.6,     11.2,       80,      3.3,    100.0,      9.6,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032904,   1016.8,   1020.5,     14.5,     11.1,       80,      3.6,    100.0,     11.6,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032905,   1017.1,   1020.8,     14.1,     10.9,       81,      4.6,     90.0,     12.4,     90.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032906,   1017.5,   1021.2,     13.8,     10.8,       82,      3.9,    100.0,     11.9,    100.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032907,   1017.6,   1021.3,     14.0,     10.8,       81,      3.8,    100.0,     11.7,    100.0,      0.0,      0.0,      0.0,     0.06,     None,     0.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032908,   1018.3,   1022.0,     14.5,     11.8,       84,      2.9,    110.0,     10.2,     90.0,      0.0,      0.0,      0.0,     0.29,     None,     0.42,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032909,   1018.2,   1021.9,     14.7,     11.9,       83,      4.6,    100.0,      9.8,    100.0,      0.0,      0.0,      0.0,     0.44,     None,     0.93,     None,     None,     None,     None,     None,     None,     None,     None
