﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025042314,   1004.3,   1007.7,     29.1,     21.1,       62,      4.0,    290.0,      8.2,    300.0,      0.0,      0.0,      0.4,     2.38,     None,     6.76,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042315,   1004.4,   1007.9,     27.3,     22.7,       76,      4.9,    340.0,      8.8,    340.0,      0.0,      0.0,      0.1,     1.35,     None,     3.78,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042316,   1004.8,   1008.3,     25.6,     22.3,       82,      2.9,    330.0,     11.0,    340.0,      0.0,      0.0,      0.0,     0.30,     None,     0.76,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042317,   1005.2,   1008.7,     25.3,     22.4,       84,      1.1,    300.0,      6.8,    290.0,     -9.8,      0.1,      0.0,     0.06,     None,     0.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042318,   1005.8,   1009.3,     24.9,     22.2,       85,      1.1,    270.0,      7.2,    320.0,     -9.8,      0.1,      0.0,     0.02,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042319,   1006.2,   1009.7,     24.8,     22.3,       86,      0.5,    220.0,      3.7,    360.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042320,   1007.3,   1010.8,     23.6,     20.7,       84,      2.0,     90.0,      5.4,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042321,   1007.9,   1011.4,     23.4,     20.6,       84,      2.3,    100.0,      7.6,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042322,   1008.0,   1011.5,     23.2,     20.4,       84,      2.5,    110.0,      7.5,    100.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042323,   1007.7,   1011.2,     22.5,     20.2,       87,      3.0,    110.0,      8.0,     90.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042324,   1007.3,   1010.8,     22.2,     19.6,       85,      4.0,    100.0,      9.8,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042401,   1006.9,   1010.4,     22.3,     19.5,       84,      3.6,    100.0,      8.3,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042402,   1006.6,   1010.1,     22.5,     19.3,       82,      2.9,    100.0,      8.9,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042403,   1006.8,   1010.3,     22.5,     19.7,       84,      2.0,    110.0,      6.8,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042404,   1006.6,   1010.1,     22.1,     20.0,       88,      2.5,    110.0,      6.5,    100.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042405,   1007.1,   1010.6,     22.0,     20.3,       90,      2.4,    110.0,      6.6,    100.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042406,   1007.4,   1010.9,     21.7,     20.3,       92,      2.3,    110.0,      6.0,    110.0,     -9.8,      0.2,      0.0,     0.00,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042407,   1007.8,   1011.3,     22.3,     20.2,       88,      3.1,    100.0,      7.5,     80.0,      0.0,      0.0,      0.0,     0.10,     None,     0.11,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042408,   1007.9,   1011.4,     22.9,     20.3,       85,      2.9,    100.0,      8.3,    120.0,      0.0,      0.0,      0.0,     0.27,     None,     0.48,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042409,   1008.1,   1011.6,     23.3,     20.1,       82,      3.8,    100.0,      8.3,    100.0,      0.0,      0.0,      0.0,     0.40,     None,     0.98,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042410,   1008.2,   1011.7,     23.4,     20.4,       83,      2.9,     90.0,      8.5,     80.0,     -9.8,      0.1,      0.0,     0.37,     None,     1.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042411,   1008.0,   1011.5,     23.3,     20.8,       86,      2.3,    110.0,      6.9,    120.0,      0.5,      0.2,      0.0,     0.44,     None,     1.51,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042412,   1007.4,   1010.9,     23.5,     21.2,       87,      2.5,     90.0,      6.6,     80.0,     -9.8,      0.2,      0.0,     0.39,     None,     1.30,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042413,   1006.7,   1010.2,     22.7,     21.3,       92,      2.8,    100.0,      7.2,     80.0,      2.5,      0.5,      0.0,     0.23,     None,     0.80,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042414,   1006.1,   1009.6,     22.5,     21.1,       92,      2.8,    100.0,      7.8,    100.0,     -9.8,      0.1,      0.0,     0.27,     None,     0.91,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042415,   1005.4,   1008.9,     22.1,     20.6,       91,      4.0,    110.0,      8.7,     90.0,     -9.8,      0.1,      0.0,     0.28,     None,     0.84,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042416,   1005.1,   1008.6,     21.9,     20.5,       92,      3.3,    100.0,      9.5,    100.0,     -9.8,      0.2,      0.0,     0.21,     None,     0.52,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042417,   1005.1,   1008.6,     22.3,     20.6,       90,      3.1,    100.0,      7.7,     90.0,     -9.8,      0.2,      0.0,     0.20,     None,     0.32,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042418,   1005.5,   1009.0,     22.5,     20.4,       88,      2.5,    100.0,      7.6,     90.0,     -9.8,      0.1,      0.0,     0.10,     None,     0.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042419,   1006.1,   1009.6,     22.4,     20.1,       87,      2.7,    100.0,      7.4,    110.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042420,   1006.9,   1010.4,     22.4,     20.1,       87,      2.3,     90.0,      6.6,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042421,   1007.8,   1011.3,     22.6,     20.1,       86,      2.4,    130.0,      5.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042422,   1008.3,   1011.8,     22.6,     20.3,       87,      1.6,    130.0,      5.5,    130.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042423,   1008.5,   1012.0,     22.5,     20.2,       87,      1.5,    100.0,      5.6,    120.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042424,   1007.4,   1010.9,     22.2,     20.5,       90,      2.6,    100.0,      6.1,    130.0,      0.5,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042501,   1007.4,   1010.9,     22.3,     20.6,       90,      1.8,    120.0,      7.2,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042502,   1007.1,   1010.6,     22.4,     20.7,       90,      1.8,    110.0,      4.0,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042503,   1006.6,   1010.1,     22.4,     20.9,       91,      1.7,    100.0,      4.4,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042504,   1006.8,   1010.3,     22.5,     21.0,       91,      0.5,    100.0,      2.7,    100.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042505,   1007.1,   1010.6,     22.6,     21.2,       92,      0.6,    210.0,      1.4,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042506,   1007.3,   1010.8,     22.5,     21.5,       94,      0.6,    200.0,      2.3,    250.0,     -9.8,      0.2,      0.0,     0.00,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042507,   1008.2,   1011.7,     22.9,     21.9,       94,      0.9,    220.0,      2.1,    230.0,      0.0,      0.0,      0.0,     0.07,     None,     0.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042508,   1009.0,   1012.5,     22.7,     21.0,       90,      2.7,    120.0,      5.1,    130.0,     -9.8,      0.2,      0.0,     0.11,     None,     0.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042509,   1010.0,   1013.6,     21.7,     19.6,       88,      3.1,    100.0,      7.9,    100.0,      2.5,      0.7,      0.0,     0.22,     None,     0.58,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042510,   1011.2,   1014.8,     20.6,     18.9,       90,      2.8,    100.0,      8.1,     80.0,      1.5,      0.3,      0.0,     0.30,     None,     0.94,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042511,   1011.2,   1014.8,     20.7,     19.2,       91,      2.7,    110.0,      7.8,    110.0,     -9.8,      0.1,      0.0,     0.48,     None,     1.62,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042512,   1011.1,   1014.7,     20.8,     18.6,       87,      3.0,    120.0,      7.6,     90.0,      0.0,      0.0,      0.0,     0.41,     None,     1.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042513,   1011.3,   1014.9,     20.6,     18.7,       89,      2.0,    100.0,      6.6,     90.0,      0.5,      0.3,      0.0,     0.36,     None,     1.26,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042514,   1011.0,   1014.6,     20.3,     18.6,       90,      1.3,    100.0,      6.0,    100.0,     -9.8,      0.2,      0.0,     0.45,     None,     1.50,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042515,   1011.0,   1014.6,     20.2,     18.7,       91,      2.4,    110.0,      5.1,    110.0,      0.5,      0.3,      0.0,     0.25,     None,     0.72,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042516,   1011.2,   1014.8,     20.1,     18.4,       90,      3.0,    110.0,      8.0,    140.0,     -9.8,      0.2,      0.0,     0.14,     None,     0.34,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042517,   1011.3,   1014.9,     20.0,     17.8,       87,      3.3,    110.0,      8.5,    110.0,     -9.8,      0.1,      0.0,     0.09,     None,     0.16,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042518,   1011.7,   1015.3,     19.9,     17.9,       88,      2.8,    100.0,      8.2,    100.0,     -9.8,      0.1,      0.0,     0.03,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042519,   1012.5,   1016.1,     19.7,     18.0,       90,      2.9,    110.0,      7.5,    100.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042520,   1013.1,   1016.7,     19.4,     17.2,       87,      3.5,    100.0,      8.2,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042521,   1013.6,   1017.2,     19.6,     16.8,       84,      2.5,    110.0,      9.4,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042522,   1013.6,   1017.2,     19.9,     17.3,       85,      2.7,    100.0,      7.6,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042523,   1013.6,   1017.2,     19.7,     17.1,       85,      3.4,    110.0,     10.5,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042524,   1013.2,   1016.8,     19.8,     17.4,       86,      2.7,    110.0,      8.4,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042601,   1012.9,   1016.5,     19.8,     17.2,       85,      3.9,    100.0,      9.9,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042602,   1012.5,   1016.1,     19.5,     16.5,       83,      4.5,    100.0,     10.4,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042603,   1012.0,   1015.6,     19.4,     17.0,       86,      4.0,    110.0,     10.2,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042604,   1012.4,   1016.0,     19.0,     17.2,       89,      3.4,    100.0,      8.7,    120.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042605,   1012.2,   1015.8,     18.8,     17.1,       90,      3.2,    120.0,     10.3,     90.0,     -9.8,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042606,   1012.9,   1016.5,     19.2,     17.2,       88,      2.9,    110.0,      8.7,    120.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042607,   1013.3,   1016.9,     19.4,     17.5,       89,      3.7,    110.0,      8.8,    100.0,     -9.8,      0.1,      0.0,     0.15,     None,     0.17,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042608,   1013.8,   1017.4,     19.6,     18.1,       91,      2.9,    110.0,     10.5,     90.0,      0.5,      0.3,      0.0,     0.44,     None,     0.74,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042609,   1014.0,   1017.6,     19.6,     18.1,       91,      2.6,    100.0,      9.0,    100.0,      0.5,      0.4,      0.0,     0.39,     None,     0.91,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042610,   1014.3,   1017.9,     20.0,     18.5,       91,      3.8,    100.0,      8.2,    120.0,     -9.8,      0.2,      0.0,     0.40,     None,     1.19,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042611,   1014.3,   1017.9,     19.8,     18.8,       94,      3.2,    100.0,      8.9,     90.0,      2.5,      0.6,      0.0,     0.37,     None,     1.22,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042612,   1013.8,   1017.4,     20.6,     19.3,       92,      3.0,    110.0,      7.0,     80.0,     -9.8,      0.2,      0.0,     0.77,     None,     2.81,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042613,   1013.5,   1017.1,     20.3,     18.8,       91,      2.6,     90.0,     11.2,    100.0,      0.5,      0.2,      0.0,     0.43,     None,     1.56,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042614,   1012.7,   1016.3,     20.7,     19.2,       91,      3.1,    120.0,      8.1,    120.0,      0.5,      0.2,      0.0,     0.65,     None,     2.23,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042615,   1012.5,   1016.1,     20.6,     18.7,       89,      2.8,    110.0,      8.3,    120.0,     -9.8,      0.1,      0.0,     0.59,     None,     1.83,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042616,   1012.5,   1016.1,     20.1,     18.8,       92,      3.3,    100.0,      8.2,    120.0,      0.5,      0.4,      0.0,     0.13,     None,     0.33,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042617,   1012.6,   1016.2,     20.1,     18.9,       93,      2.7,    110.0,      7.7,     90.0,      0.5,      0.4,      0.0,     0.17,     None,     0.27,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042618,   1013.3,   1016.9,     20.2,     18.9,       92,      2.6,    100.0,      7.2,    100.0,      0.0,      0.0,      0.0,     0.08,     None,     0.09,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042619,   1013.6,   1017.2,     20.1,     18.6,       91,      3.1,    100.0,      8.0,     80.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042620,   1013.9,   1017.5,     20.0,     18.3,       90,      2.9,    110.0,      9.1,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042621,   1014.4,   1018.0,     19.9,     18.2,       90,      2.6,    110.0,      8.3,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042622,   1014.2,   1017.8,     19.8,     18.1,       90,      2.2,    120.0,      7.1,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042623,   1013.1,   1016.7,     19.9,     18.2,       90,      3.9,    130.0,      8.4,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042624,   1011.9,   1015.5,     19.9,     18.6,       92,      3.6,    100.0,      8.7,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042701,   1011.1,   1014.7,     20.5,     19.0,       91,      1.9,    100.0,      8.0,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042702,   1010.4,   1014.0,     21.0,     19.3,       90,      1.9,    110.0,      5.6,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042703,   1010.4,   1014.0,     20.5,     19.3,       93,      1.4,    220.0,      3.7,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042704,   1010.2,   1013.8,     20.2,     18.9,       92,      1.1,    200.0,      2.9,    220.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042705,   1010.8,   1014.4,     19.9,     18.6,       92,      1.1,    210.0,      2.7,    220.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042706,   1011.0,   1014.6,     19.8,     18.8,       94,      0.3,    120.0,      2.5,    220.0,      0.0,      0.0,      0.0,     0.06,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042707,   1011.5,   1015.1,     21.2,     19.0,       87,      1.2,    220.0,      1.9,    240.0,      0.0,      0.0,      0.2,     0.46,     None,     0.35,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042708,   1011.0,   1014.5,     22.4,     19.8,       85,      0.2,      0.0,      2.5,    180.0,      0.0,      0.0,      0.3,     0.89,     None,     1.32,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042709,   1011.0,   1014.5,     24.4,     20.1,       77,      0.6,    130.0,      2.0,     20.0,      0.0,      0.0,      1.0,     2.08,     None,     3.75,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042710,   1011.1,   1014.6,     26.5,     20.6,       70,      0.8,    220.0,      3.1,    320.0,      0.0,      0.0,      1.0,     2.77,     None,     6.55,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042711,   1010.4,   1013.9,     28.4,     21.5,       66,      0.4,    300.0,      3.8,    320.0,      0.0,      0.0,      0.7,     2.72,     None,     7.51,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042712,   1009.3,   1012.8,     29.5,     20.1,       57,      0.7,    260.0,      4.5,    210.0,      0.0,      0.0,      1.0,     3.49,     None,    10.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042713,   1008.4,   1011.9,     29.9,     20.5,       57,      1.9,    310.0,      5.6,    340.0,      0.0,      0.0,      0.7,     3.15,     None,     8.79,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042714,   1007.6,   1011.1,     29.0,     22.5,       68,      2.9,    340.0,      7.0,    350.0,      0.0,      0.0,      0.7,     2.66,     None,     6.79,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042715,   1007.2,   1010.7,     28.2,     22.2,       70,      3.4,    350.0,      8.0,    360.0,      0.0,      0.0,      0.9,     2.40,     None,     5.13,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042716,   1007.1,   1010.6,     27.5,     21.6,       70,      1.5,    310.0,      7.6,    350.0,      0.0,      0.0,      1.0,     1.98,     None,     2.95,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042717,   1007.0,   1010.5,     27.0,     21.1,       70,      0.2,      0.0,      5.0,    310.0,      0.0,      0.0,      0.7,     1.02,     None,     1.09,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042718,   1007.7,   1011.2,     26.1,     21.6,       76,      1.9,     50.0,      3.4,     50.0,      0.0,      0.0,      0.4,     0.35,     None,     0.22,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042719,   1007.7,   1011.2,     25.3,     21.6,       80,      1.6,    100.0,      3.8,     90.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042720,   1007.9,   1011.4,     25.0,     21.7,       82,      0.5,    100.0,      3.1,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042721,   1008.5,   1012.0,     24.8,     21.7,       83,      0.8,     80.0,      2.3,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042722,   1008.7,   1012.2,     24.8,     21.7,       83,      0.2,      0.0,      2.1,    360.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042723,   1008.6,   1012.1,     24.4,     21.7,       85,      0.3,    290.0,      3.0,    340.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042724,   1007.7,   1011.2,     24.2,     21.7,       86,      0.4,    160.0,      2.2,    330.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042801,   1007.1,   1010.6,     24.2,     21.9,       87,      0.6,    220.0,      1.7,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042802,   1006.6,   1010.1,     24.1,     21.6,       86,      0.2,      0.0,      2.0,    350.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042803,   1006.2,   1009.7,     24.1,     21.8,       87,      0.4,    230.0,      2.7,    330.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042804,   1006.5,   1010.0,     24.0,     21.7,       87,      0.6,    260.0,      2.0,    280.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042805,   1006.6,   1010.1,     23.5,     22.0,       91,      1.3,    230.0,      2.8,    220.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042806,   1007.4,   1010.9,     22.5,     21.5,       94,      3.0,    330.0,      6.5,    320.0,      1.0,      0.7,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042807,   1008.2,   1011.7,     22.4,     21.4,       94,      1.6,    320.0,      6.5,    300.0,      0.5,      0.6,      0.0,     0.06,     None,     0.09,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042808,   1008.7,   1012.2,     22.0,     21.2,       95,      1.9,    310.0,      4.8,    330.0,      5.5,      0.9,      0.0,     0.12,     None,     0.26,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042809,   1009.1,   1012.6,     22.2,     21.5,       96,      1.1,    310.0,      4.4,    320.0,      3.5,      0.7,      0.0,     0.20,     None,     0.53,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042810,   1009.2,   1012.7,     22.5,     21.7,       95,      1.3,    260.0,      3.5,    290.0,      1.5,      0.4,      0.0,     0.19,     None,     0.57,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042811,   1009.4,   1012.9,     22.7,     21.7,       94,      1.2,    310.0,      4.3,    350.0,      3.0,      0.6,      0.0,     0.27,     None,     0.89,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042812,   1009.0,   1012.5,     24.4,     22.1,       87,      1.3,    340.0,      6.4,    330.0,      0.0,      0.0,      0.1,     1.53,     None,     5.28,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042813,   1008.7,   1012.2,     24.5,     19.6,       74,      0.7,    330.0,      6.9,    360.0,      0.0,      0.0,      0.0,     1.51,     None,     5.07,     None,     None,     None,     None,     None,     None,     None,     None
